change_metric_(cause),target_value_change_(consequence),support,confidence,uplift
"[""max_cc: ('(0.135, 0.195)', '(0.005, 0.045)')"", ""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.5610561056105611,0.5204081632653061,0.035891089108910895
"[""max_cc: ('(0.185, 0.425)', '(0.005, 0.045)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')""]","bug: ('1', '0')",0.5445544554455446,0.4086687306501548,0.026208503203261506
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.437173825772782,0.028403904220209254
"[""avg_cc: ('(0.11499999999999999, 0.17500000000000002)', '(-0.005, 0.10500000000000001)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.5124223602484472,0.032767562470532766
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.4137537993920973,0.026929288673548206
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.5445544554455446,0.3670243902439025,0.07310231023102312
"[""avg_cc: ('(0.11499999999999999, 0.17500000000000002)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.4938775510204081,0.03289328932893289
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')""]","bug: ('1', '0')",0.5445544554455446,0.36923076923076925,0.01954810865701955
"[""max_cc: ('(0.185, 0.425)', '(0.005, 0.045)')"", ""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.4772727272727273,0.03506600660066007
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.5445544554455446,0.42741935483870974,0.04909240924092409
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3959311424100157,0.02307906847022731
"[""amc: ('(0.255, 0.595)', '(-0.005, 0.034999999999999996)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.49633162142333087,0.031722999886195515
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5445544554455446,0.352438590245639,0.033003300330033
"[""max_cc: ('(0.135, 0.195)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5445544554455446,0.5499999999999999,0.03245324532453245
"[""avg_cc: ('(0.11499999999999999, 0.17500000000000002)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.5882352941176471,0.04496699669966997
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5445544554455446,0.39419030813085376,0.058658696058285054
"[""amc: ('(0.024999999999999998, 0.245)', '(0.255, 0.595)')"", ""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.5445544554455446,0.4802631578947369,0.05931908980371722
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.4111592632719393,0.024241156510017202
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')""]","bug: ('1', '0')",0.5445544554455446,0.38316400580551524,0.020817466362020816
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.42857142857142855,0.03341584158415842
"[""avg_cc: ('(0.11499999999999999, 0.17500000000000002)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.5833333333333334,0.04702970297029703
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.5445544554455446,0.6138763197586726,0.03678897301494855
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.4576271186440678,0.03506600660066006
"[""amc: ('(0.024999999999999998, 0.245)', '(0.255, 0.595)')"", ""cam: ('(0.215, 0.28500000000000003)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.5445544554455446,0.37580794090489383,0.021452145214521455
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5445544554455446,0.36270379190327895,0.03487141166946882
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5445544554455446,0.40288568257491675,0.0605268073977209
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.35297021556689157,0.0323600156625832
"[""cam: ('(0.215, 0.28500000000000003)', '(0.305, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.4334239130434782,0.024408690869086903
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.5445544554455446,0.39111111111111113,0.07877887788778878
"[""max_cc: ('(0.135, 0.195)', '(0.005, 0.045)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.5511727078891258,0.03376680951677257
"[""wmc: ('(-0.005, 0.065)', '(0.065, 0.10500000000000001)')""]","bug: ('1', '0')",0.5445544554455446,0.5267605633802817,0.05291529152915292
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3544218828662527,0.03216423337248979
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3176396735718769,0.017005090339542422
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.4290780141843972,0.02791236570465557
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.35297021556689157,0.0323600156625832
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.406494960806271,0.026437750157994523
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.38952784503631965,0.024369401225836876
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""wmc: ('(0.265, 1.005)', '(-0.005, 0.065)')""]","bug: ('1', '0')",0.5445544554455446,0.43937511095331083,0.02412264127176076
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3830357142857143,0.02369165487977369
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.38018433179723504,0.023986327204148984
"[""max_cc: ('(0.185, 0.425)', '(0.005, 0.045)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')""]","bug: ('1', '0')",0.5445544554455446,0.4159663865546219,0.026790914385556204
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3186011585496675,0.01680930804944901
"[""max_cc: ('(0.135, 0.195)', '(0.005, 0.045)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.532608695652174,0.03340986272540298
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.38952784503631965,0.024369401225836876
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5445544554455446,0.6842105263157895,0.0858085808580858
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.38018433179723504,0.023986327204148984
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3176396735718769,0.017005090339542422
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3186011585496675,0.01680930804944901
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3544218828662527,0.03216423337248979
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.3830357142857143,0.02369165487977369
"[""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5445544554455446,0.39285714285714285,0.02407472890146157
"[""max_cc: ('(0.415, 0.655)', '(0.185, 0.425)')""]","bug: ('1', '0')",0.528052805280528,0.4090909090909091,0.021039603960396037
"[""wmc: ('(-0.005, 0.065)', '(0.065, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.48,0.03217821782178218
"[""max_cc: ('(0.415, 0.655)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.528052805280528,0.5351629502572899,0.03362600410984494
"[""max_cc: ('(0.415, 0.655)', '(0.035, 0.125)')""]","bug: ('1', '0')",0.528052805280528,0.4523281596452328,0.025356194156000968
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.3511744320369657,0.02998318699794507
"[""max_cc: ('(0.415, 0.655)', '(0.005, 0.045)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.5220409580006942,0.03162405792818088
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.36632996632996634,0.01884188418841884
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.3732418524871355,0.01953195319531953
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.34005638690088913,0.023974095522759822
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.528052805280528,0.39111111111111113,0.029834983498349843
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.36363636363636365,0.01911191119111911
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.36632996632996634,0.01884188418841884
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.528052805280528,0.42666666666666664,0.0500990099009901
"[""mfa: ('(0.235, 0.475)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.528052805280528,0.4085106382978723,0.02178217821782178
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.3440860215053763,0.02691476044156141
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')"", ""dam: ('(-0.005, 0.095)', '(0.885, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.336734693877551,0.01485148514851485
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.36363636363636365,0.01911191119111911
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.3732418524871355,0.01953195319531953
"[""amc: ('(0.255, 0.595)', '(0.024999999999999998, 0.245)')""]","bug: ('1', '0')",0.528052805280528,0.33385498174230566,0.013898572955887138
"[""max_cc: ('(0.035, 0.125)', '(0.185, 0.425)')"", ""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.528052805280528,0.4318116566178582,0.04336480159643871
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.3440860215053763,0.02691476044156141
"[""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.5381285381285381,0.030656637092280663
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.528052805280528,0.42666666666666664,0.0500990099009901
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.34264972776769514,0.027085467167406396
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.5359605911330049,0.02890633890975304
"[""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.527306967984934,0.0286401521508083
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.34264972776769514,0.027085467167406396
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.528052805280528,0.39111111111111113,0.029834983498349843
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')""]","bug: ('1', '0')",0.528052805280528,0.4228571428571428,0.02877887788778878
"[""wmc: ('(-0.005, 0.065)', '(0.065, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.41369671558350807,0.02527197164160861
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')""]","bug: ('1', '0')",0.528052805280528,0.4007421150278293,0.0252025202520252
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.35294117647058826,0.0211982736735212
"[""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.47453658536585364,0.026283828382838284
"[""avg_cc: ('(0.11499999999999999, 0.17500000000000002)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.35944140862173646,0.01774603689877184
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.528052805280528,0.3939393939393939,0.05610561056105609
"[""max_cc: ('(0.415, 0.655)', '(0.185, 0.425)')""]","bug: ('1', '0')",0.528052805280528,0.4317592112091334,0.0225756618215013
"[""cam: ('(0.215, 0.28500000000000003)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.389777883926439,0.021807244015540794
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')""]","bug: ('1', '0')",0.528052805280528,0.41830065359477125,0.02882935352358766
"[""max_cc: ('(0.135, 0.195)', '(0.185, 0.425)')"", ""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.528052805280528,0.5976039464411557,0.059597820247141
"[""avg_cc: ('(0.11499999999999999, 0.17500000000000002)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.5714285714285714,0.03547854785478548
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.40371057513914654,0.049235535798477795
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.3389830508474576,0.015215080830116905
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.528052805280528,0.4150943396226415,0.0506050605060506
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.528052805280528,0.36126791141988707,0.031992995217889134
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.36734693877551017,0.022765541860308477
"[""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.45361684386074635,0.024470395757524473
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.528052805280528,0.41192411924119243,0.05775577557755773
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.5293233082706768,0.028487059232239015
"[""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.5146198830409356,0.027792252909501478
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.4184664156924906,0.04994274937697851
"[""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.5305982905982906,0.030066006600660063
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.528052805280528,0.36839351125065406,0.041927662153970494
"[""amc: ('(0.255, 0.595)', '(0.024999999999999998, 0.245)')""]","bug: ('1', '0')",0.528052805280528,0.33251298878862456,0.013512220787296123
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.45791245791245794,0.03180318031803181
"[""wmc: ('(-0.005, 0.065)', '(0.065, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.429920116194626,0.02631096442977631
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')"", ""dam: ('(-0.005, 0.095)', '(0.885, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.3835005574136009,0.0317836131439231
"[""wmc: ('(-0.005, 0.065)', '(0.065, 0.10500000000000001)')""]","bug: ('1', '0')",0.528052805280528,0.46153846153846156,0.03135313531353136
"[""mfa: ('(0.235, 0.475)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.528052805280528,0.3988405797101449,0.021715214999760847
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.528052805280528,0.3764705882352941,0.01926192619261926
"[""max_cc: ('(0.415, 0.655)', '(0.005, 0.045)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.547506370586094,0.03260923107236097
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')"", ""dam: ('(-0.005, 0.095)', '(0.885, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.3348722683902739,0.01485148514851485
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.528052805280528,0.39420289855072466,0.048954895489548955
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')""]","bug: ('1', '0')",0.528052805280528,0.4160346695557963,0.02500813461627853
"[""max_cc: ('(0.415, 0.655)', '(0.035, 0.125)')""]","bug: ('1', '0')",0.528052805280528,0.44904777814901436,0.024074325240743252
"[""max_cc: ('(0.415, 0.655)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.528052805280528,0.5703564727954972,0.03458999746128459
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')""]","bug: ('1', '0')",0.528052805280528,0.41318681318681316,0.02461103253182461
"[""dam: ('(-0.005, 0.095)', '(0.885, 1.005)')""]","bug: ('1', '0')",0.528052805280528,0.33851239669421485,0.01485148514851485
"[""lcom3: ('(0.515, 1.005)', '(-0.005, 0.465)')""]","bug: ('1', '0')",0.528052805280528,0.39586144849302746,0.025069814673775073
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5115511551155115,0.6106060606060606,0.04176751008434177
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')"", ""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.5115511551155115,0.5950892857142857,0.032204001650165015
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.5115511551155115,0.5487758945386064,0.04726806013934726
"[""max_cc: ('(0.185, 0.425)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5115511551155115,0.47228789072760696,0.02913254288391802
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5115511551155115,0.3940207662012174,0.048056846500976635
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')"", ""mfa: ('(0.235, 0.475)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.5115511551155115,0.5027027027027027,0.02673267326732673
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.5115511551155115,0.4206349206349207,0.04726544082979728
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5115511551155115,0.3831560793331417,0.027918097932242203
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5115511551155115,0.41804015582858856,0.03437258619478968
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5115511551155115,0.42149122807017547,0.04678905390539055
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.5115511551155115,0.3822533849129594,0.03472368513447088
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')""]","bug: ('1', '0')",0.5115511551155115,0.36975190839694655,0.04720159515951597
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""cam: ('(0.215, 0.28500000000000003)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.5115511551155115,0.491447642886942,0.031385491490325504
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5115511551155115,0.428358843537415,0.0490671516131205
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5115511551155115,0.428358843537415,0.0490671516131205
"[""dam: ('(-0.005, 0.095)', '(0.885, 1.005)')""]","bug: ('1', '0')",0.5115511551155115,0.334006734006734,0.014148637085930817
"[""wmc: ('(-0.005, 0.065)', '(0.065, 0.10500000000000001)')""]","bug: ('1', '0')",0.5115511551155115,0.5178512938093678,0.0514621229564817
"[""mfa: ('(-0.005, 0.07500000000000001)', '(0.46499999999999997, 0.765)')""]","bug: ('1', '0')",0.5115511551155115,0.3831560793331417,0.027918097932242203
"[""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5115511551155115,0.33188657407407407,0.016073829605182742
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""wmc: ('(0.265, 1.005)', '(-0.005, 0.065)')""]","bug: ('1', '0')",0.5115511551155115,0.5092085614733698,0.03473396120099815
"[""max_cc: ('(0.035, 0.125)', '(0.185, 0.425)')""]","bug: ('1', '0')",0.5115511551155115,0.45631528964862295,0.03287636455953288
"[""cam: ('(0.215, 0.28500000000000003)', '(0.305, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5115511551155115,0.41616008105369806,0.020925496804999652
"[""wmc: ('(-0.005, 0.065)', '(0.065, 0.10500000000000001)')""]","bug: ('1', '0')",0.5115511551155115,0.5252491694352159,0.0519226341238775
"[""amc: ('(0.024999999999999998, 0.245)', '(-0.005, 0.034999999999999996)')"", ""lcom3: ('(-0.005, 0.465)', '(0.515, 1.005)')"", ""cam: ('(0.215, 0.28500000000000003)', '(0.305, 1.005)')""]","bug: ('1', '0')",0.5115511551155115,0.4441930618401206,0.028497080477278496
"[""dam: ('(0.885, 1.005)', '(0.08499999999999999, 0.645)')""]","bug: ('1', '0')",0.5115511551155115,0.5567010309278351,0.1782178217821782
"[""avg_cc: ('(0.165, 0.445)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.5115511551155115,0.38235294117647056,0.024234776418818348
"[""avg_cc: ('(0.11499999999999999, 0.17500000000000002)', '(-0.005, 0.10500000000000001)')"", ""cam: ('(0.015, 0.20500000000000002)', '(0.305, 1.005)')"", ""dam: ('(0.885, 1.005)', '(-0.005, 0.095)')""]","bug: ('1', '0')",0.5115511551155115,0.7128537735849056,0.03720655084376362
